"","pct","Race","Gender","CrimeType","Stopped","Frisked","Searched","Arrested","Hands","Wall","Ground","Firearm","Baton","HandCuff","PepperSpray","Other","Year"
"1",1,"Black","Male","Assault",5,4,2,5,1,0,1,0,0,1,0,0,2006
"2",1,"Black","Male","Contraband",1,1,1,1,0,0,0,0,0,1,0,0,2006
"3",1,"Black","Male","Felony",3,3,3,3,2,0,0,0,0,2,0,3,2006
"4",1,"Black","Male","Larceny",11,11,9,11,2,1,0,0,0,5,0,0,2006
"5",1,"Black","Male","Misdemeanor",5,2,4,5,0,0,0,0,0,0,0,0,2006
"6",1,"Black","Male","Other",10,8,10,10,4,2,2,0,0,4,0,6,2006
"7",1,"Hispanic","Female","Felony",1,0,1,1,0,0,0,0,0,0,0,0,2006
"8",1,"Hispanic","Male","Assault",1,1,0,1,1,0,0,0,0,0,0,0,2006
"9",1,"Hispanic","Male","Larceny",3,3,1,3,1,0,0,0,0,1,0,0,2006
"10",1,"Hispanic","Male","Misdemeanor",2,1,1,2,1,0,0,0,0,1,0,0,2006
"11",1,"Hispanic","Male","Other",3,2,3,3,2,0,0,0,0,2,0,0,2006
"12",1,"White","Male","Larceny",1,1,1,1,1,0,0,0,0,1,0,0,2006
"13",5,"Asian","Female","Assault",5,5,0,5,5,0,0,0,0,0,0,0,2006
"14",5,"Asian","Male","Assault",6,6,4,6,3,0,0,0,0,4,0,0,2006
"15",5,"Asian","Male","Contraband",8,8,5,8,1,0,0,3,0,0,0,0,2006
"16",5,"Asian","Male","Larceny",3,3,0,3,1,0,0,0,0,2,0,0,2006
"17",5,"Asian","Male","Misdemeanor",1,1,1,1,1,0,0,0,0,0,0,0,2006
"18",5,"Asian","Male","Other",3,1,2,3,0,0,0,0,0,1,0,0,2006
"19",5,"Asian","Unknown","Assault",1,1,0,1,1,0,0,0,0,0,0,0,2006
"20",5,"Black","Female","Larceny",7,5,2,7,4,1,0,0,0,3,0,0,2006
"21",5,"Black","Female","Other",7,3,6,7,1,0,0,0,0,4,0,0,2006
"22",5,"Black","Male","Assault",5,3,1,5,3,0,0,0,0,3,0,0,2006
"23",5,"Black","Male","Contraband",12,11,8,12,4,0,0,0,0,1,0,0,2006
"24",5,"Black","Male","Felony",1,1,0,1,1,1,0,0,0,1,0,3,2006
"25",5,"Black","Male","Larceny",35,30,21,35,16,5,4,1,0,14,0,0,2006
"26",5,"Black","Male","Misdemeanor",3,3,3,3,3,0,0,0,0,0,0,0,2006
"27",5,"Black","Male","Other",52,41,40,52,16,1,6,0,0,28,0,0,2006
"28",5,"Black","Unknown","Larceny",1,0,0,1,1,0,0,0,0,0,0,0,2006
"29",5,"Hispanic","Female","Contraband",1,1,1,1,0,0,0,0,0,0,0,0,2006
"30",5,"Hispanic","Female","Other",2,1,1,2,0,0,0,0,0,0,0,0,2006
"31",5,"Hispanic","Male","Assault",5,5,4,5,1,3,0,0,0,2,0,0,2006
"32",5,"Hispanic","Male","Contraband",16,16,15,16,8,1,0,0,0,9,0,0,2006
"33",5,"Hispanic","Male","Larceny",19,16,8,19,6,0,2,1,0,6,0,0,2006
"34",5,"Hispanic","Male","Misdemeanor",3,2,1,3,0,0,0,0,0,1,0,0,2006
"35",5,"Hispanic","Male","Other",58,45,49,58,14,4,8,1,0,17,0,0,2006
"36",5,"Native","Male","Other",1,1,1,1,0,0,0,0,0,0,0,0,2006
"37",5,"Other","Female","Larceny",1,0,0,1,0,0,0,0,0,0,0,0,2006
"38",5,"Other","Male","Assault",1,1,1,1,0,0,0,0,0,1,0,0,2006
"39",5,"Other","Male","Larceny",1,0,0,1,1,0,0,0,0,0,0,0,2006
"40",5,"Other","Male","Other",7,5,4,7,2,0,1,0,0,6,0,0,2006
"41",5,"Other","Unknown","Assault",1,0,0,1,0,0,0,0,0,0,0,0,2006
"42",5,"White","Female","Assault",1,0,0,1,0,0,0,0,0,0,0,0,2006
"43",5,"White","Female","Contraband",1,1,0,1,0,0,0,0,0,1,0,0,2006
"44",5,"White","Female","Larceny",1,1,1,1,0,0,0,0,0,0,0,0,2006
"45",5,"White","Female","Other",2,1,1,2,2,0,0,0,0,0,0,0,2006
"46",5,"White","Male","Assault",5,3,2,5,3,0,1,0,0,3,0,0,2006
"47",5,"White","Male","Contraband",9,9,5,9,3,0,2,0,0,3,0,0,2006
"48",5,"White","Male","Felony",1,1,1,1,0,0,0,0,0,0,0,0,2006
"49",5,"White","Male","Larceny",5,4,3,5,3,0,0,0,0,1,0,0,2006
"50",5,"White","Male","Misdemeanor",1,0,0,1,0,0,0,0,0,0,0,0,2006
"51",5,"White","Male","Other",17,14,11,17,8,0,3,0,0,5,0,0,2006
"52",6,"Asian","Male","Felony",1,1,1,1,1,0,0,0,0,1,0,0,2006
"53",6,"Asian","Male","Other",1,1,1,1,1,0,0,0,0,1,0,0,2006
"54",6,"Black","Female","Assault",5,4,4,5,0,0,0,0,0,4,0,0,2006
"55",6,"Black","Female","Contraband",2,2,2,2,2,0,0,0,0,2,0,0,2006
"56",6,"Black","Female","Larceny",2,2,2,2,0,0,0,0,0,0,0,0,2006
"57",6,"Black","Female","Other",2,2,2,2,0,0,0,0,0,1,0,0,2006
"58",6,"Black","Male","Assault",7,7,7,7,2,0,1,0,0,4,0,0,2006
"59",6,"Black","Male","Contraband",9,9,6,9,6,1,5,0,0,6,0,0,2006
"60",6,"Black","Male","Felony",3,3,2,3,2,0,0,0,0,3,0,0,2006
"61",6,"Black","Male","Larceny",15,13,10,15,5,2,1,0,0,9,0,0,2006
"62",6,"Black","Male","Misdemeanor",8,6,6,8,3,0,1,0,0,3,0,0,2006
"63",6,"Black","Male","Other",12,11,9,12,5,1,0,0,0,10,0,0,2006
"64",6,"Hispanic","Female","Assault",1,1,1,1,0,0,0,0,0,0,0,0,2006
"65",6,"Hispanic","Female","Contraband",1,1,1,1,0,0,0,0,0,1,0,0,2006
"66",6,"Hispanic","Male","Assault",3,3,3,3,1,0,1,0,0,2,0,0,2006
"67",6,"Hispanic","Male","Contraband",3,3,3,3,0,0,0,0,0,2,0,0,2006
"68",6,"Hispanic","Male","Felony",6,6,6,6,4,0,0,0,0,5,0,0,2006
"69",6,"Hispanic","Male","Larceny",6,5,5,6,2,0,1,0,0,2,0,0,2006
"70",6,"Hispanic","Male","Misdemeanor",4,2,2,4,1,0,0,0,0,1,0,0,2006
"71",6,"Hispanic","Male","Other",8,6,6,8,3,0,1,0,0,2,0,0,2006
"72",6,"Hispanic","Unknown","Contraband",1,1,1,1,1,1,0,0,0,1,0,0,2006
"73",6,"Other","Female","Larceny",1,1,1,1,1,0,0,1,0,0,0,0,2006
"74",6,"Other","Male","Assault",1,1,1,1,0,0,0,0,0,0,0,0,2006
"75",6,"White","Female","Contraband",1,1,0,1,1,0,1,0,0,1,0,0,2006
"76",6,"White","Female","Misdemeanor",1,1,1,1,1,0,1,0,0,0,0,0,2006
"77",6,"White","Male","Assault",3,3,2,3,0,0,0,0,0,3,0,0,2006
"78",6,"White","Male","Contraband",6,6,5,6,2,1,1,0,0,2,0,0,2006
"79",6,"White","Male","Felony",2,2,2,2,1,0,1,0,0,1,0,0,2006
"80",6,"White","Male","Larceny",7,6,4,7,3,2,4,0,0,4,0,0,2006
"81",6,"White","Male","Misdemeanor",9,7,6,9,3,1,2,0,0,6,0,0,2006
"82",6,"White","Male","Other",7,5,4,7,1,0,0,0,0,3,0,0,2006
"83",6,"White","Unknown","Misdemeanor",1,1,1,1,0,0,0,0,0,1,0,0,2006
"84",7,"Asian","Female","Other",1,1,1,1,0,0,0,0,0,0,0,0,2006
"85",7,"Asian","Male","Contraband",2,2,2,2,1,0,0,0,0,1,0,0,2006
"86",7,"Asian","Male","Larceny",2,2,2,2,1,0,0,0,0,1,0,0,2006
"87",7,"Asian","Male","Misdemeanor",1,1,0,1,0,0,0,0,0,0,0,0,2006
"88",7,"Asian","Male","Other",10,10,8,10,1,0,0,0,0,4,0,0,2006
"89",7,"Black","Female","Assault",1,1,1,1,1,0,1,0,0,1,0,0,2006
"90",7,"Black","Female","Larceny",4,3,4,4,0,0,0,0,0,1,0,3,2006
"91",7,"Black","Female","Other",9,7,7,9,0,0,0,0,0,1,0,0,2006
"92",7,"Black","Male","Assault",8,8,8,8,3,0,1,0,0,3,0,0,2006
"93",7,"Black","Male","Contraband",23,21,23,23,6,1,2,0,0,7,0,0,2006
"94",7,"Black","Male","Larceny",33,31,20,33,13,4,5,2,0,13,2,0,2006
"95",7,"Black","Male","Misdemeanor",9,8,6,9,0,0,1,0,0,4,0,0,2006
"96",7,"Black","Male","Other",52,45,44,52,11,1,1,0,0,14,0,0,2006
"97",7,"Hispanic","Female","Contraband",2,2,2,2,1,0,0,0,0,1,0,3,2006
"98",7,"Hispanic","Female","Misdemeanor",1,1,1,1,0,0,0,0,0,1,0,0,2006
"99",7,"Hispanic","Female","Other",16,13,10,16,2,1,0,0,0,6,0,0,2006
"100",7,"Hispanic","Male","Assault",10,10,9,10,4,1,2,1,1,2,0,0,2006
"101",7,"Hispanic","Male","Contraband",39,36,34,39,21,3,4,0,0,19,0,3,2006
"102",7,"Hispanic","Male","Larceny",30,27,26,30,8,0,2,0,0,10,0,0,2006
"103",7,"Hispanic","Male","Misdemeanor",16,13,15,16,3,0,1,0,0,3,0,0,2006
"104",7,"Hispanic","Male","Other",76,64,72,76,18,1,7,0,0,31,0,0,2006
"105",7,"Other","Female","Larceny",1,1,1,1,0,0,0,0,0,0,0,0,2006
"106",7,"Other","Female","Other",1,0,1,1,0,0,0,0,0,0,0,0,2006
"107",7,"Other","Male","Contraband",1,1,1,1,0,0,0,0,0,0,0,0,2006
"108",7,"Other","Male","Larceny",6,5,4,6,1,0,0,0,0,1,0,3,2006
"109",7,"Other","Male","Misdemeanor",2,2,2,2,1,0,0,0,0,0,0,0,2006
"110",7,"Other","Male","Other",4,3,4,4,0,0,0,0,0,1,0,0,2006
"111",7,"Other","Unknown","Other",3,3,2,3,0,0,0,0,0,1,0,0,2006
"112",7,"White","Female","Contraband",4,3,3,4,0,0,0,0,0,1,0,0,2006
"113",7,"White","Female","Other",7,7,5,7,0,0,0,0,0,2,0,0,2006
"114",7,"White","Male","Assault",3,3,1,3,2,0,0,0,0,3,0,0,2006
"115",7,"White","Male","Contraband",16,12,16,16,3,0,0,0,0,8,0,3,2006
"116",7,"White","Male","Larceny",7,4,5,7,1,0,2,1,0,3,0,0,2006
"117",7,"White","Male","Misdemeanor",13,11,12,13,2,0,1,0,0,4,0,0,2006
"118",7,"White","Male","Other",46,26,31,46,10,0,0,0,0,26,0,0,2006
"119",9,"Asian","Male","Felony",1,1,0,1,1,0,0,0,0,0,0,0,2006
"120",9,"Asian","Male","Larceny",5,4,4,5,0,0,1,0,0,1,0,0,2006
"121",9,"Asian","Male","Misdemeanor",1,1,0,1,1,0,0,0,0,0,0,0,2006
"122",9,"Asian","Male","Other",1,1,0,1,0,0,0,0,0,0,0,0,2006
"123",9,"Black","Female","Felony",1,0,0,1,0,0,0,0,0,0,0,0,2006
"124",9,"Black","Female","Larceny",3,1,1,3,0,0,1,0,0,0,0,0,2006
"125",9,"Black","Female","Other",5,4,4,5,0,0,0,0,0,2,0,0,2006
"126",9,"Black","Male","Assault",9,9,8,9,3,1,0,0,0,4,1,0,2006
"127",9,"Black","Male","Contraband",12,8,7,12,4,0,2,0,0,2,0,0,2006
"128",9,"Black","Male","Felony",12,11,6,12,0,0,3,1,0,2,0,0,2006
"129",9,"Black","Male","Larceny",37,32,23,37,14,2,8,2,0,13,0,3,2006
"130",9,"Black","Male","Misdemeanor",11,5,8,11,0,0,0,1,0,3,0,0,2006
"131",9,"Black","Male","Other",68,53,58,68,12,1,5,0,0,21,0,0,2006
"132",9,"Hispanic","Female","Assault",1,1,1,1,0,0,0,0,0,1,0,0,2006
"133",9,"Hispanic","Female","Contraband",3,2,2,3,0,0,0,0,0,1,0,0,2006
"134",9,"Hispanic","Female","Larceny",2,1,1,2,0,0,0,0,0,0,0,0,2006
"135",9,"Hispanic","Female","Misdemeanor",2,2,1,2,0,0,0,0,0,0,0,0,2006
"136",9,"Hispanic","Female","Other",9,6,5,9,1,0,0,0,0,2,0,0,2006
"137",9,"Hispanic","Male","Assault",16,12,8,16,3,1,1,0,0,5,1,0,2006
"138",9,"Hispanic","Male","Contraband",28,22,16,28,7,1,4,0,0,5,0,0,2006
"139",9,"Hispanic","Male","Felony",4,3,1,4,0,0,0,0,0,2,0,0,2006
"140",9,"Hispanic","Male","Larceny",18,13,8,18,5,1,3,0,0,7,1,0,2006
"141",9,"Hispanic","Male","Misdemeanor",11,9,9,11,2,0,0,0,0,7,0,0,2006
"142",9,"Hispanic","Male","Other",73,57,59,73,11,1,1,0,0,20,0,0,2006
"143",9,"Hispanic","Unknown","Other",1,1,1,1,0,0,0,0,0,1,0,0,2006
"144",9,"Other","Female","Contraband",1,0,1,1,0,0,0,0,0,0,0,0,2006
"145",9,"Other","Female","Other",1,1,1,1,1,1,0,0,0,1,1,0,2006
"146",9,"Other","Male","Larceny",2,2,2,2,1,1,0,0,0,1,0,0,2006
"147",9,"Other","Male","Other",2,2,2,2,1,0,0,0,0,1,0,0,2006
"148",9,"Other","Unknown","Contraband",1,1,1,1,0,0,0,0,0,0,0,0,2006
"149",9,"Other","Unknown","Larceny",2,2,1,2,2,0,0,0,0,0,0,0,2006
"150",9,"Other","Unknown","Other",2,1,2,2,0,0,1,0,0,1,0,0,2006
"151",9,"White","Female","Contraband",1,1,1,1,1,0,0,0,0,0,0,0,2006
"152",9,"White","Female","Larceny",2,1,1,2,0,0,0,0,0,0,0,0,2006
"153",9,"White","Female","Other",4,4,3,4,1,0,0,0,0,3,0,0,2006
"154",9,"White","Male","Assault",8,7,5,8,1,2,3,0,0,3,1,0,2006
"155",9,"White","Male","Contraband",18,17,11,18,3,0,0,0,0,6,0,0,2006
"156",9,"White","Male","Felony",2,1,1,2,0,0,0,0,0,0,1,0,2006
"157",9,"White","Male","Larceny",12,8,5,12,5,1,0,1,0,4,0,0,2006
"158",9,"White","Male","Misdemeanor",5,5,3,5,4,0,1,0,0,3,0,0,2006
"159",9,"White","Male","Other",18,15,10,18,2,0,2,0,0,6,0,0,2006
"160",10,"Asian","Male","Assault",1,1,1,1,1,0,0,0,0,1,0,0,2006
"161",10,"Asian","Male","Larceny",1,1,1,1,0,0,0,0,0,0,0,0,2006
"162",10,"Asian","Male","Other",1,0,1,1,0,0,0,0,0,1,0,0,2006
"163",10,"Black","Female","Assault",3,3,3,3,3,0,0,0,0,3,0,0,2006
"164",10,"Black","Female","Contraband",1,0,0,1,0,0,0,0,0,1,0,0,2006
"165",10,"Black","Female","Felony",2,2,2,2,0,0,1,0,0,0,0,0,2006
"166",10,"Black","Female","Larceny",2,1,1,2,1,0,0,0,0,0,0,0,2006
"167",10,"Black","Female","Misdemeanor",4,2,3,4,0,0,0,0,0,1,0,0,2006
"168",10,"Black","Female","Other",3,1,3,3,0,0,0,0,0,2,0,0,2006
"169",10,"Black","Male","Assault",1,0,0,1,0,0,0,0,0,0,0,0,2006
"170",10,"Black","Male","Contraband",20,20,17,20,10,2,3,2,0,11,0,0,2006
"171",10,"Black","Male","Felony",9,9,9,9,2,0,2,0,0,3,0,3,2006
"172",10,"Black","Male","Larceny",35,24,20,35,12,2,3,2,0,7,0,3,2006
"173",10,"Black","Male","Misdemeanor",7,7,7,7,0,0,0,0,0,2,0,0,2006
"174",10,"Black","Male","Other",33,22,26,33,7,1,0,0,0,9,0,0,2006
"175",10,"Black","Unknown","Larceny",1,1,1,1,1,1,1,1,0,1,0,0,2006
"176",10,"Hispanic","Female","Contraband",1,1,0,1,0,0,0,0,0,0,0,0,2006
"177",10,"Hispanic","Female","Felony",2,2,2,2,0,0,0,0,0,0,0,0,2006
"178",10,"Hispanic","Female","Misdemeanor",2,2,2,2,1,0,1,0,0,1,0,0,2006
"179",10,"Hispanic","Male","Assault",11,10,8,11,1,0,0,0,0,3,0,3,2006
"180",10,"Hispanic","Male","Contraband",16,16,12,16,6,1,5,1,0,8,0,0,2006
"181",10,"Hispanic","Male","Felony",8,6,7,8,2,1,0,0,0,2,0,0,2006
"182",10,"Hispanic","Male","Larceny",14,13,13,14,8,1,1,3,0,6,0,0,2006
"183",10,"Hispanic","Male","Misdemeanor",5,4,5,5,2,0,0,0,0,3,0,0,2006
"184",10,"Hispanic","Male","Other",20,15,16,20,8,1,1,0,0,7,0,0,2006
"185",10,"Native","Male","Misdemeanor",1,1,1,1,0,0,0,0,0,1,0,0,2006
"186",10,"Other","Male","Other",1,1,1,1,1,0,0,0,0,1,0,0,2006
"187",10,"White","Female","Felony",1,1,1,1,1,0,0,0,0,1,0,0,2006
"188",10,"White","Female","Other",4,2,2,4,0,0,0,0,0,1,0,0,2006
"189",10,"White","Male","Assault",5,4,4,5,3,0,0,0,0,2,0,0,2006
"190",10,"White","Male","Contraband",9,9,8,9,4,0,3,0,0,4,0,0,2006
"191",10,"White","Male","Felony",2,2,2,2,0,1,0,0,0,0,0,0,2006
"192",10,"White","Male","Larceny",7,6,4,7,5,0,1,0,0,3,0,0,2006
"193",10,"White","Male","Misdemeanor",2,2,2,2,0,0,0,0,0,1,0,0,2006
"194",10,"White","Male","Other",22,14,22,22,6,0,0,1,0,11,1,0,2006
"195",13,"Asian","Female","Other",3,3,3,3,0,0,0,0,0,3,0,0,2006
"196",13,"Asian","Male","Assault",2,2,1,2,0,0,0,0,0,1,0,0,2006
"197",13,"Asian","Male","Contraband",1,0,0,1,0,0,0,0,0,0,0,0,2006
"198",13,"Asian","Male","Other",5,0,2,5,2,2,0,0,0,1,0,0,2006
"199",13,"Black","Female","Larceny",3,3,1,3,0,0,0,0,0,1,0,0,2006
"200",13,"Black","Female","Other",2,1,1,2,0,0,0,0,0,0,0,0,2006
"201",13,"Black","Male","Assault",11,8,9,11,4,0,1,0,0,5,1,3,2006
"202",13,"Black","Male","Contraband",27,24,23,27,10,1,2,2,0,9,0,3,2006
"203",13,"Black","Male","Felony",4,4,4,4,0,0,0,0,0,4,0,0,2006
"204",13,"Black","Male","Larceny",47,42,33,47,21,5,7,3,0,24,1,0,2006
"205",13,"Black","Male","Misdemeanor",4,4,4,4,0,1,0,1,0,3,0,0,2006
"206",13,"Black","Male","Other",41,35,31,41,17,3,3,2,0,20,0,0,2006
"207",13,"Black","Unknown","Assault",1,1,1,1,1,0,0,0,0,0,0,0,2006
"208",13,"Hispanic","Female","Assault",1,1,1,1,0,0,0,0,0,0,0,0,2006
"209",13,"Hispanic","Female","Contraband",1,0,0,1,0,0,0,0,0,0,0,0,2006
"210",13,"Hispanic","Female","Larceny",2,2,1,2,0,0,0,0,0,1,0,0,2006
"211",13,"Hispanic","Female","Misdemeanor",1,1,0,1,0,0,0,0,0,0,0,0,2006
"212",13,"Hispanic","Female","Other",1,0,1,1,0,0,0,0,0,1,0,0,2006
"213",13,"Hispanic","Male","Assault",13,8,6,13,4,0,1,0,0,5,0,0,2006
"214",13,"Hispanic","Male","Contraband",16,12,11,16,5,1,0,0,0,9,0,0,2006
"215",13,"Hispanic","Male","Felony",3,3,3,3,0,0,0,0,0,0,0,0,2006
"216",13,"Hispanic","Male","Larceny",22,20,12,22,11,5,6,2,0,8,0,0,2006
"217",13,"Hispanic","Male","Misdemeanor",1,1,1,1,0,0,0,0,0,0,0,0,2006
"218",13,"Hispanic","Male","Other",27,21,21,27,7,0,3,0,0,14,0,0,2006
"219",13,"Hispanic","Unknown","Contraband",1,1,1,1,1,1,0,0,0,1,0,0,2006
"220",13,"Other","Male","Larceny",3,3,2,3,3,0,0,0,0,1,0,0,2006
"221",13,"Other","Male","Other",2,2,2,2,2,0,0,0,0,1,0,0,2006
"222",13,"Other","Unknown","Contraband",1,1,1,1,1,0,1,0,0,0,0,0,2006
"223",13,"White","Female","Larceny",1,1,1,1,1,0,0,0,0,1,0,0,2006
"224",13,"White","Female","Other",6,2,3,6,1,0,0,0,0,5,0,0,2006
"225",13,"White","Male","Assault",6,3,5,6,2,0,0,0,0,4,1,0,2006
"226",13,"White","Male","Contraband",4,4,3,4,1,0,1,0,0,0,0,0,2006
"227",13,"White","Male","Larceny",3,2,2,3,3,1,0,0,0,1,0,0,2006
"228",13,"White","Male","Misdemeanor",2,2,2,2,0,0,0,0,0,1,0,0,2006
"229",13,"White","Male","Other",6,2,3,6,2,0,0,0,0,3,0,0,2006
"230",14,"Asian","Female","Other",1,1,1,1,1,0,0,0,0,1,0,0,2006
"231",14,"Asian","Male","Misdemeanor",1,0,0,1,0,0,0,0,0,0,0,0,2006
"232",14,"Asian","Male","Other",3,3,3,3,0,0,0,0,0,0,0,0,2006
"233",14,"Black","Female","Assault",2,2,1,2,1,0,0,0,0,1,0,0,2006
"234",14,"Black","Female","Contraband",1,1,1,1,1,0,0,0,0,1,0,0,2006
"235",14,"Black","Female","Felony",2,1,1,2,0,0,0,0,0,0,0,0,2006
"236",14,"Black","Female","Larceny",2,2,2,2,1,0,0,0,0,1,0,0,2006
"237",14,"Black","Female","Other",5,3,3,5,0,0,0,0,0,0,0,0,2006
"238",14,"Black","Male","Assault",13,12,11,13,3,0,1,3,0,6,0,0,2006
"239",14,"Black","Male","Contraband",19,18,17,19,3,1,1,0,0,5,0,3,2006
"240",14,"Black","Male","Felony",20,12,12,20,5,0,2,2,0,5,0,0,2006
"241",14,"Black","Male","Larceny",47,36,31,47,20,1,5,0,0,16,0,3,2006
"242",14,"Black","Male","Misdemeanor",15,12,11,15,6,0,0,0,0,6,0,0,2006
"243",14,"Black","Male","Other",119,67,71,119,28,3,5,1,0,48,1,0,2006
"244",14,"Hispanic","Female","Larceny",1,1,1,1,1,0,0,0,0,1,0,0,2006
"245",14,"Hispanic","Male","Assault",20,10,12,20,7,1,1,0,0,13,0,0,2006
"246",14,"Hispanic","Male","Contraband",11,11,9,11,6,0,3,0,0,4,0,0,2006
"247",14,"Hispanic","Male","Felony",6,5,5,6,1,0,0,0,0,0,0,0,2006
"248",14,"Hispanic","Male","Larceny",26,21,17,26,4,0,2,1,0,12,1,0,2006
"249",14,"Hispanic","Male","Misdemeanor",8,4,4,8,0,0,0,0,0,6,0,0,2006
"250",14,"Hispanic","Male","Other",48,32,37,48,16,0,3,1,0,24,1,0,2006
"251",14,"Native","Male","Contraband",1,1,1,1,1,0,0,0,0,1,0,0,2006
"252",14,"Native","Male","Felony",1,1,0,1,0,0,0,0,0,0,0,0,2006
"253",14,"Other","Female","Other",1,1,1,1,0,0,0,0,0,0,0,0,2006
"254",14,"Other","Male","Larceny",1,0,0,1,0,0,0,0,0,0,0,0,2006
"255",14,"Other","Male","Other",6,4,5,6,2,0,1,0,0,4,0,0,2006
"256",14,"Other","Unknown","Other",3,3,2,3,0,0,1,0,0,2,0,0,2006
"257",14,"White","Female","Assault",1,1,1,1,0,0,0,0,0,0,0,0,2006
"258",14,"White","Female","Contraband",1,1,1,1,0,0,0,0,0,0,0,0,2006
"259",14,"White","Female","Other",3,3,3,3,1,0,1,0,0,3,0,0,2006
"260",14,"White","Male","Assault",4,4,2,4,1,0,2,0,0,3,0,0,2006
"261",14,"White","Male","Contraband",8,7,7,8,1,0,0,0,0,3,0,3,2006
"262",14,"White","Male","Felony",2,2,2,2,0,0,0,0,0,1,0,0,2006
"263",14,"White","Male","Larceny",4,4,1,4,3,0,0,0,0,2,0,0,2006
"264",14,"White","Male","Misdemeanor",3,2,2,3,0,0,0,0,0,1,0,3,2006
"265",14,"White","Male","Other",21,15,12,21,3,0,1,0,0,11,0,0,2006
"266",17,"Asian","Male","Larceny",3,1,1,3,1,0,0,0,0,1,0,0,2006
"267",17,"Black","Female","Contraband",3,3,3,3,2,0,0,1,0,1,0,0,2006
"268",17,"Black","Female","Larceny",2,1,1,2,1,0,1,0,0,0,0,0,2006
"269",17,"Black","Male","Assault",2,2,2,2,2,0,0,0,0,2,0,0,2006
"270",17,"Black","Male","Contraband",6,6,5,6,0,0,0,0,0,1,0,0,2006
"271",17,"Black","Male","Felony",1,1,1,1,0,0,0,1,0,1,0,0,2006
"272",17,"Black","Male","Larceny",18,11,11,18,6,1,1,1,0,5,0,0,2006
"273",17,"Black","Male","Misdemeanor",1,1,1,1,0,0,0,0,0,1,0,0,2006
"274",17,"Black","Male","Other",8,7,5,8,4,0,2,0,0,4,0,0,2006
"275",17,"Hispanic","Female","Assault",1,1,1,1,1,0,0,0,0,1,0,0,2006
"276",17,"Hispanic","Female","Larceny",3,1,0,3,0,0,0,0,0,0,0,0,2006
"277",17,"Hispanic","Male","Assault",2,1,2,2,1,0,0,0,0,1,0,0,2006
"278",17,"Hispanic","Male","Contraband",8,6,7,8,2,0,1,0,0,4,0,0,2006
"279",17,"Hispanic","Male","Larceny",4,2,3,4,2,0,0,0,0,1,0,0,2006
"280",17,"Hispanic","Male","Misdemeanor",3,2,2,3,3,0,0,0,0,2,0,0,2006
"281",17,"Hispanic","Male","Other",3,3,2,3,2,0,1,0,0,1,0,0,2006
"282",17,"Other","Male","Assault",1,1,1,1,0,0,0,0,0,0,0,0,2006
"283",17,"Other","Unknown","Other",2,2,2,2,0,0,1,1,0,1,0,0,2006
"284",17,"White","Female","Larceny",3,2,2,3,2,0,0,0,0,0,0,0,2006
"285",17,"White","Male","Assault",2,2,2,2,2,0,0,0,0,2,0,0,2006
"286",17,"White","Male","Contraband",8,7,4,8,1,0,0,0,0,1,0,0,2006
"287",17,"White","Male","Larceny",12,9,9,12,4,0,1,0,0,6,0,0,2006
"288",17,"White","Male","Other",5,2,2,5,1,0,0,0,0,4,0,0,2006
"289",18,"Asian","Female","Assault",1,0,1,1,0,0,0,0,0,0,0,0,2006
"290",18,"Asian","Female","Contraband",1,0,1,1,0,0,0,0,0,0,0,0,2006
"291",18,"Asian","Male","Assault",1,0,1,1,0,0,0,0,0,0,0,0,2006
"292",18,"Asian","Male","Contraband",1,1,1,1,0,0,0,0,0,1,0,0,2006
"293",18,"Asian","Male","Other",3,3,1,3,1,0,1,1,0,1,0,0,2006
"294",18,"Black","Female","Assault",2,2,1,2,2,0,0,0,0,2,0,0,2006
"295",18,"Black","Female","Contraband",1,0,0,1,1,0,0,0,0,0,0,0,2006
"296",18,"Black","Female","Misdemeanor",1,0,1,1,0,0,0,0,0,0,0,0,2006
"297",18,"Black","Female","Other",23,14,22,23,2,0,0,0,0,9,0,0,2006
"298",18,"Black","Male","Assault",3,3,2,3,2,0,0,0,0,1,0,3,2006
"299",18,"Black","Male","Contraband",12,11,11,12,5,0,0,0,0,8,0,0,2006
"300",18,"Black","Male","Larceny",13,12,9,13,3,0,1,2,0,5,0,0,2006
"301",18,"Black","Male","Other",16,7,13,16,2,1,4,0,0,6,1,0,2006
"302",18,"Hispanic","Female","Contraband",1,1,1,1,0,0,1,0,0,0,0,0,2006
"303",18,"Hispanic","Female","Misdemeanor",1,1,1,1,0,0,0,0,0,0,0,0,2006
"304",18,"Hispanic","Female","Other",7,3,5,7,1,0,0,0,0,4,0,0,2006
"305",18,"Hispanic","Male","Assault",5,4,4,5,4,1,2,0,0,4,0,0,2006
"306",18,"Hispanic","Male","Contraband",10,7,7,10,4,0,2,0,0,2,0,0,2006
"307",18,"Hispanic","Male","Larceny",3,3,2,3,1,1,0,0,0,1,0,0,2006
"308",18,"Hispanic","Male","Misdemeanor",2,2,2,2,1,0,1,0,0,0,0,0,2006
"309",18,"Hispanic","Male","Other",11,9,9,11,0,0,0,0,0,3,0,0,2006
"310",18,"Other","Female","Larceny",1,1,0,1,0,0,0,0,0,0,0,0,2006
"311",18,"Other","Female","Other",3,2,2,3,1,0,0,0,0,2,0,0,2006
"312",18,"Other","Male","Contraband",1,1,1,1,0,0,0,0,0,0,0,0,2006
"313",18,"Other","Male","Other",1,0,1,1,0,0,0,0,0,0,0,0,2006
